ticker,company_name,ceo_name,ceo_title,tenure_duration,start_date,education,num_past_roles,num_highlights,linkedin_url,source,fetch_timestamp
GRBK,"Green Brick Partners, Inc.",Mr. James R. Brickman,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:13:27.374653
CPK,CHESAPEAKE UTILITIES CORP,Mr. Jeffry M. Householder,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:13:35.142523
ARX,Accelerant Holdings,Mr. Jeffrey Lee Radke,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:13:42.854488
MATX,"Matson, Inc.",Mr. Matthew J. Cox,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:13:50.497856
AIR,AAR CORP,Mr. John McClain Holmes III,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:13:58.216048
MGNI,"MAGNITE, INC.",Mr. Michael G. Barrett,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:05.976534
CNK,"Cinemark Holdings, Inc.",Mr. Sean  Gamble,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:13.828876
GPOR,GULFPORT ENERGY CORP,Mr. John K. Reinhart,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:21.572286
FUL,FULLER H B CO,Ms. Celeste Beeks Mastin,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:29.332957
KEN,Kenon Holdings Ltd.,Mr. Robert L. Rosen J.D.,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:37.209729
DEI,Douglas Emmett Inc,Mr. Jordan L. Kaplan,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:44.931188
PLBL,Polibeli Group Ltd,Mr. Hua  Chen,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:14:52.627026
PRM,"Perimeter Solutions, Inc.",Mr. Haitham R. Khouri,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:00.381453
CHA,Chagee Holdings Ltd.,Mr. Junjie  Zhang,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:08.169549
WRBY,Warby Parker Inc.,Mr. Neil Harris Blumenthal,"Co-Founder, President, Co-CEO & Co-Chair",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:15.838607
BHF,"Brighthouse Financial, Inc.",Mr. Eric Thomas Steigerwalt,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:23.466287
EOSE,"Eos Energy Enterprises, Inc.",Mr. Joseph R. Mastrangelo Jr.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:31.186150
CBU,"COMMUNITY FINANCIAL SYSTEM, INC.",Mr. Dimitar A. Karaivanov,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:38.774642
PCH,POTLATCHDELTIC CORP,Mr. Eric J. Cremers,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:46.600221
WSBC,WESBANCO INC,Mr. Jeffrey H. Jackson,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:15:54.309249
AUGO,Aura Minerals Inc.,Mr. Rodrigo Cardoso Barbosa,CEO & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:02.176901
FHB,"FIRST HAWAIIAN, INC.",Mr. Robert Scott Harrison,"Chairman of the Board, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:09.947230
TPC,TUTOR PERINI CORP,Mr. Gary G. Smalley CPA,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:17.699652
SIMO,Silicon Motion Technology CORP,Mr. Chia-Chang  Kou,"Founder, President, CEO, MD & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:25.245513
AMRX,"Amneal Pharmaceuticals, Inc.",Mr. Chirag K. Patel,"Co-Founder, Co-CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:32.985671
NAMS,NewAmsterdam Pharma Co N.V.,"Dr. Michael Harvey Davidson FACC, Facp., M.D.","CEO, President & Executive Board Member",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:40.593417
MEOH,METHANEX CORP,Mr. Richard W. Sumner,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:48.254824
CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:16:56.062362
APAM,Artisan Partners Asset Management Inc.,Mr. Jason A. Gottlieb,"CEO, Director & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:01.248236
VKTX,"Viking Therapeutics, Inc.",Dr. Brian  Lian Ph.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:09.072393
PLMR,"Palomar Holdings, Inc.",Mr. D. McDonald Armstrong,"Founder, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:16.713599
BLKB,BLACKBAUD INC,Mr. Michael P. Gianoni,"President, CEO & Vice Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:24.536278
TPH,"Tri Pointe Homes, Inc.",Mr. Douglas F. Bauer,CEO & Non-Independent Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:32.359949
RLX,RLX Technology Inc.,Ms. Wang  Ying,"Co-founder, Chairperson of the Board of Directors & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:40.090773
MGEE,MGE ENERGY INC,Mr. Jeffrey M. Keebler,"President, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:47.861253
BMA,Macro Bank Inc.,Mr. Juan Martin Parma,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:17:55.575209
OUT,OUTFRONT Media Inc.,Mr. Nicolas  Brien,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:03.315718
MLYS,"Mineralys Therapeutics, Inc.",Mr. Jon  Congleton,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:10.988656
ENVA,"Enova International, Inc.",Mr. David A. Fisher J.D.,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:18.566320
PBH,Prestige Consumer Healthcare Inc.,Mr. Ronald M. Lombardi CPA,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:26.137683
AVA,AVISTA CORP,Ms. Heather Lynn Rosentrater,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:33.676073
SM,SM Energy Co,Mr. Herbert S. Vogel,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:41.320891
TBBB,BBB FOODS INC,Mr. Kamal Anthony Hatoum,"Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:48.945226
XENE,Xenon Pharmaceuticals Inc.,"Mr. Ian C. Mortimer C.M.A., CPA, M.B.A.","Interim CFO, President, CEO, Principal Financial Officer, Principal Accounting Officer & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:18:56.807240
ACLS,AXCELIS TECHNOLOGIES INC,Dr. Russell J. Low Ph.D.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:04.615824
JOYY,JOYY Inc.,Ms. Ting  Li,Chairperson of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:12.260315
DGNX,Diginex Ltd,Mr. Mark  Blick,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:19.886246
SLNO,SOLENO THERAPEUTICS INC,Dr. Anish  Bhatnagar M.D.,"Chairman, President, CEO & COO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:27.619059
BKE,BUCKLE INC,Mr. Dennis H. Nelson,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:35.388473
GRND,Grindr Inc.,Mr. George  Arison,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:43.208046
PAGS,PagSeguro Digital Ltd.,Mr. Alexandre  Magnani,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:50.854992
INDV,INDIVIOR PLC,Mr. Joseph J. Ciaffoni,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:19:58.507756
CAAP,CORPORACION AMERICA AIRPORTS S.A.,Mr. Martin Francisco Antranik Eurnekian Bonnarens,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:06.238149
NMIH,"NMI Holdings, Inc.",Mr. Adam S. Pollitzer,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:13.968378
PRVA,"Privia Health Group, Inc.",Mr. Parth  Mehrotra,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:21.660009
KAR,"OPENLANE, Inc.",Mr. Peter J. Kelly,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:29.258213
FBK,FB Financial Corp,Mr. Christopher T. Holmes,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:36.939341
PRGO,PERRIGO Co plc,Mr. Patrick  Lockwood-Taylor,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:44.542614
MCHB,Mechanics Bancorp,Mr. C. J. Johnson,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:20:52.172331
AVNT,AVIENT CORP,Dr. Ashish K. Khandpur Ph.D.,"President, CEO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:21:28.244185
HAFN,Hafnia Ltd,Mr. Mikael  Opstun Skov,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:21:36.023851
CGON,"CG Oncology, Inc.",Mr. Arthur  Kuan,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:21:43.661672
WRD,WeRide Inc.,Dr. Xu  Han,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:21:51.387848
CNXC,Concentrix Corp,Mr. Christopher A. Caldwell,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:21:59.381639
MPW,MEDICAL PROPERTIES TRUST INC,Mr. Edward K. Aldag Jr.,"Founder, Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:22:07.150597
GEO,GEO GROUP INC,Mr. J. David Donahue,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:38:59.721490
CIVI,"CIVITAS RESOURCES, INC.",Mr. Wouter T. van Kempen,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:39:07.680985
BB,BLACKBERRY Ltd,Mr. John Joseph Giamatteo,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:39:15.287818
USAC,"USA Compression Partners, LP",Mr. Micah C. Green,President & CEO of USA Compression GP LLC,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:39:22.999311
RARE,Ultragenyx Pharmaceutical Inc.,"Dr. Emil D. Kakkis M.D., Ph.D.","Founder, President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:39:31.088244
AEO,AMERICAN EAGLE OUTFITTERS INC,Mr. Jay L. Schottenstein,Executive Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:39:38.767190
AGYS,AGILYSYS INC,Mr. Ramesh  Srinivasan,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:54:43.941054
CBZ,"CBIZ, Inc.",Mr. Jerome P. Grisko Jr.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:54:52.103514
TDW,TIDEWATER INC,Mr. Quintin V. Kneen CPA,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:54:59.945102
GEMI,"Gemini Space Station, Inc.",Mr. Tyler  Winklevoss,"Co-Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:55:07.591713
BBU,Brookfield Business Partners L.P.,Mr. Anuj  Ranjan,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:55:15.489477
PRKS,United Parks & Resorts Inc.,Mr. Marc G. Swanson CPA,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:55:23.179753
ICUI,ICU MEDICAL INC/DE,Mr. Vivek  Jain,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:55:30.808793
WDFC,WD 40 CO,Mr. Steven A. Brass,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T01:55:38.378014
PENN,"PENN Entertainment, Inc.",Mr. Jay A. Snowden,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:10:43.582267
HTFL,"Heartflow, Inc.",Mr. John C.M. Farquhar,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:10:51.890706
MGRC,MCGRATH RENTCORP,Mr. Joseph F. Hanna,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:10:59.621421
KNSA,"Kiniksa Pharmaceuticals International, plc",Mr. Sanj K. Patel,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:11:07.301736
NATL,NCR Atleos Corp,Mr. Timothy C. Oliver,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:11:15.214849
BKU,"BankUnited, Inc.",Mr. Rajinder P. Singh,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:11:23.041001
TMC,TMC the metals Co Inc.,Mr. Gerard  Barron,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:26:28.551508
GEF,"GREIF, INC",Mr. Ole G. Rosgaard,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:26:36.923625
JOE,ST JOE Co,Mr. Jorge Luis Gonzalez,"President, CEO, COO & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:26:44.591631
APLS,"Apellis Pharmaceuticals, Inc.","Dr. Cedric  Francois M.D., Ph.D.","Co-Founder, President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:26:52.599670
BCC,BOISE CASCADE Co,Mr. Nathan R. Jorgensen,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:27:00.619662
LIVN,LivaNova PLC,Mr. Vladimir A. Makatsaria,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:27:08.352473
AKR,ACADIA REALTY TRUST,Mr. Kenneth F. Bernstein J.D.,"President, CEO & Trustee",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:27:15.954463
APLE,"Apple Hospitality REIT, Inc.",Mr. Justin G. Knight,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:27:23.736063
KYIV,Kyivstar Group Ltd.,Mr. Oleksandr  Komarov,CEO & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:27:31.290384
EE,"Excelerate Energy, Inc.",Mr. Steven M. Kobos J.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:42:36.830250
WHD,"Cactus, Inc.",Mr. Scott J. Bender,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:42:44.627379
WD,"Walker & Dunlop, Inc.",Mr. William Mallory Walker,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:42:53.046134
COLM,COLUMBIA SPORTSWEAR CO,Mr. Timothy P. Boyle,"Chairman, CEO & President",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:43:00.805574
TTAM,Titan America SA,Mr. Vassilios S. Zarkalis,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:43:08.992147
IAC,IAC Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:43:16.790971
RNW,ReNew Energy Global plc,Mr. Sumant  Sinha,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:58:19.483032
SGRY,"Surgery Partners, Inc.",Mr. J. Eric Evans,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:58:27.415277
WU,Western Union CO,Mr. Devin B. McGranahan,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:58:35.213165
BSM,"Black Stone Minerals, L.P.",Mr. Thomas L. Carter Jr.,"President, CEO & Chairman of the Board of Black Stone Minerals GP L.L.C",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:58:42.907100
YETI,"YETI Holdings, Inc.",Mr. Matthew J. Reintjes,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:58:50.878392
OLN,OLIN Corp,Mr. Kenneth Todd Lane,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:58:58.425098
SFNC,SIMMONS FIRST NATIONAL CORP,Mr. George A. Makris Jr.,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:59:06.115026
IMVT,"Immunovant, Inc.","Dr. Eric  Venker M.D., Pharm.D.",CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T02:59:13.853666
SEI,"Solaris Energy Infrastructure, Inc.",Mr. William A. Zartler,"COO, CEO, Founder & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:14:19.001519
FORM,FORMFACTOR INC,Dr. Michael D. Slessor Ph.D.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:14:26.944625
ABM,ABM INDUSTRIES INC /DE/,Mr. Scott B. Salmirs,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:14:34.626789
RNG,"RingCentral, Inc.",Mr. Vladimir G. Shmunis,"Co-Founder, CEO & Executive Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:14:42.510752
CMBT,CMB.TECH NV,Mr. Alexander  Saverys,CEO & Member of Management Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:14:50.583951
SEZL,Sezzle Inc.,Mr. Charles G. Youakim,"Co-Founder, Executive Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:14:58.323795
AWR,AMERICAN STATES WATER CO,Mr. Robert J. Sprowls C.M.A.,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:15:06.093859
CAKE,CHEESECAKE FACTORY INC,Mr. David M. Overton,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:15:13.771596
GSHD,"Goosehead Insurance, Inc.",Mr. Mark K. Miller CPA,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:15:21.600506
XRAY,DENTSPLY SIRONA Inc.,Mr. Daniel T. Scavilla,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:15:29.277646
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T03:15:36.860052
